0	13
0	11
0	17
0	46
13	0
13	2
13	3
13	12
13	24
13	34
13	45
11	0
11	6
11	7
11	8
11	32
17	0
17	49
17	32
17	30
17	42
1	43
1	18
1	23
43	1
43	2
43	44
18	1
18	15
2	13
2	22
2	42
2	41
2	43
22	2
22	36
22	26
22	31
22	49
42	2
42	17
3	10
3	13
10	3
10	40
10	47
10	20
4	29
4	27
4	12
4	5
4	37
29	4
29	32
29	38
27	4
27	23
27	45
12	4
12	13
5	44
5	4
5	20
5	21
5	23
5	30
44	5
44	28
44	43
44	47
44	49
6	37
6	40
6	11
37	6
37	4
37	21
40	6
40	10
7	11
7	14
7	33
14	7
14	16
14	35
33	7
33	25
8	47
8	11
8	36
8	19
47	8
47	10
47	44
47	48
36	8
36	22
9	19
9	46
9	15
9	25
19	9
19	8
19	26
19	34
46	9
46	16
46	0
15	9
15	28
15	18
16	14
16	46
16	28
35	14
35	30
35	34
28	15
28	44
28	16
49	17
49	22
49	44
32	17
32	11
32	29
32	48
26	19
26	22
20	5
20	10
20	38
20	41
21	5
21	39
21	37
21	45
39	21
39	24
23	1
23	27
23	5
23	31
24	39
24	13
25	9
25	33
30	5
30	17
30	35
31	23
31	22
34	19
34	13
34	35
38	29
38	20
41	2
41	20
45	27
45	13
45	21
48	47
48	32
