0	591
0	842
0	462
0	77
0	393
0	778
591	0
591	63
591	501
842	0
842	336
842	423
842	674
842	835
462	0
462	260
462	510
1	952
1	939
1	834
1	507
952	1
952	108
952	936
939	1
939	745
939	913
834	1
834	293
834	355
2	124
2	590
2	679
124	2
124	85
124	965
124	358
3	792
3	379
3	542
3	119
792	3
792	186
792	220
379	3
379	82
379	221
542	3
542	7
542	50
542	80
542	175
542	469
4	992
4	532
4	629
4	351
992	4
992	166
992	325
532	4
532	519
629	4
629	59
5	47
5	82
5	389
5	802
5	877
47	5
47	499
47	121
47	266
47	326
47	535
82	5
82	660
82	379
82	190
6	572
6	159
6	736
6	742
572	6
572	429
159	6
159	558
7	388
7	542
7	284
7	197
7	401
7	628
388	7
388	918
388	435
388	618
284	7
284	64
284	986
8	761
8	228
761	8
761	56
761	137
761	820
228	8
9	310
9	622
310	9
310	168
310	805
310	865
310	966
622	9
622	524
622	931
10	871
10	582
10	630
10	259
10	290
871	10
871	414
871	710
582	10
582	682
582	133
582	867
582	920
630	10
630	500
630	451
630	690
630	882
11	175
11	805
175	11
175	61
175	542
805	11
805	299
805	310
805	932
12	796
12	137
796	12
796	176
13	269
13	444
269	13
269	665
269	720
444	13
444	16
444	328
14	393
14	909
14	17
14	179
393	14
393	0
393	922
393	606
393	840
909	14
909	61
909	146
909	820
15	278
15	823
15	161
15	445
15	650
278	15
278	180
278	600
823	15
823	752
161	15
161	854
16	444
16	356
16	764
356	16
356	30
764	16
764	574
764	946
17	14
17	252
17	634
252	17
252	491
252	658
18	267
18	879
18	892
267	18
267	604
267	464
267	559
267	819
267	848
879	18
879	579
879	770
892	18
892	464
892	232
19	631
19	683
19	754
19	247
631	19
631	21
631	249
631	857
683	19
683	151
683	469
683	662
754	19
754	637
20	501
20	196
20	164
20	311
20	422
20	852
501	20
501	837
501	512
501	591
196	20
196	134
196	927
196	234
164	20
164	90
164	722
21	631
21	870
21	703
21	191
21	481
870	21
870	192
703	21
703	546
22	727
22	676
22	178
22	536
22	605
727	22
727	179
676	22
676	710
676	181
23	358
23	453
23	386
23	662
358	23
358	108
358	124
453	23
453	347
453	66
24	163
24	580
24	557
24	650
24	802
163	24
163	283
163	338
163	424
580	24
580	64
580	374
580	770
580	868
25	324
25	711
25	427
25	495
25	769
324	25
324	692
711	25
711	342
711	42
427	25
427	365
427	955
26	374
26	702
26	294
26	838
374	26
374	231
374	304
374	373
374	580
374	896
702	26
702	176
702	520
294	26
294	89
294	540
294	567
294	967
27	836
27	545
27	848
27	926
836	27
836	419
28	81
28	989
28	911
28	91
28	167
28	301
28	712
81	28
81	651
81	253
81	380
81	455
989	28
989	598
989	652
911	28
911	890
29	856
29	533
29	130
29	537
856	29
856	265
533	29
533	568
533	785
130	29
130	162
130	434
30	356
30	817
817	30
817	547
817	234
31	367
31	959
367	31
367	209
367	780
959	31
959	457
959	611
32	144
32	66
32	732
32	948
32	145
144	32
144	128
144	416
144	953
66	32
66	273
66	183
66	73
66	155
66	453
732	32
732	452
948	32
948	219
948	806
33	852
33	496
852	33
852	20
852	556
496	33
496	34
496	118
496	168
496	744
34	58
34	496
34	831
34	646
58	34
58	359
58	106
58	486
58	620
58	882
831	34
831	88
831	169
35	471
35	945
35	289
35	137
35	195
471	35
471	116
471	263
471	649
471	652
945	35
945	934
289	35
289	120
289	610
289	400
36	814
36	668
36	189
36	988
814	36
814	210
668	36
668	94
668	621
668	731
37	160
37	845
37	234
37	281
37	299
160	37
160	635
160	476
160	626
845	37
845	547
845	675
38	42
38	449
38	460
38	581
38	758
38	867
42	38
42	254
42	711
449	38
449	195
460	38
460	968
460	200
39	887
39	574
39	439
39	377
39	485
39	889
887	39
887	277
574	39
574	316
574	764
574	905
439	39
439	96
439	389
439	440
439	613
439	757
40	565
40	963
40	296
40	110
565	40
565	804
565	419
565	743
565	902
565	906
963	40
963	97
296	40
296	76
41	573
41	223
41	71
41	65
573	41
573	262
573	714
573	771
573	938
223	41
223	363
223	320
223	944
71	41
71	935
65	41
65	637
65	143
254	42
254	274
43	48
43	876
43	63
43	70
48	43
48	483
876	43
876	128
876	800
44	558
44	174
44	93
44	246
44	795
